split,condition,preprocessing,method,seed,selection,target,metric,value
validation,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,0,validation_checkpoint_per_seed,feature_1,reconstruction_mse_original_units,0.35190532873286673
validation,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,0,validation_checkpoint_per_seed,feature_2,reconstruction_mse_original_units,0.050146860348745756
validation,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,0,validation_checkpoint_per_seed,feature_3,reconstruction_mse_original_units,0.030623481071724645
validation,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,0,validation_checkpoint_per_seed,feature_4,reconstruction_mse_original_units,0.068995975786722369
validation,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,0,validation_checkpoint_per_seed,feature_5,reconstruction_mse_original_units,0.066044903265087426
validation,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,0,validation_checkpoint_per_seed,code_d1,code_mean,-0.0061022111795492537
validation,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,0,validation_checkpoint_per_seed,code_d1,code_variance,0.10271981599024235
validation,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,0,validation_checkpoint_per_seed,code_d1,code_range,1.3498670566387001
validation,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,0,validation_checkpoint_per_seed,code_d1,code_dead_or_collapsed,0
test,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,0,validation_checkpoint_per_seed,observations,reconstruction_mse_transformed,0.75905718010362222
test,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,0,validation_checkpoint_per_seed,observations,reconstruction_mse_original_units,0.15883960632040903
test,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,0,validation_checkpoint_per_seed,feature_0,reconstruction_mse_original_units,0.38240097492114933
test,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,0,validation_checkpoint_per_seed,feature_1,reconstruction_mse_original_units,0.34504977596659925
test,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,0,validation_checkpoint_per_seed,feature_2,reconstruction_mse_original_units,0.059849898104862582
test,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,0,validation_checkpoint_per_seed,feature_3,reconstruction_mse_original_units,0.027213970709548525
test,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,0,validation_checkpoint_per_seed,feature_4,reconstruction_mse_original_units,0.064122114089248519
test,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,0,validation_checkpoint_per_seed,feature_5,reconstruction_mse_original_units,0.074400904131045983
test,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,0,validation_checkpoint_per_seed,code_d1,code_mean,-0.011143851452126031
test,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,0,validation_checkpoint_per_seed,code_d1,code_variance,0.096660224729277017
test,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,0,validation_checkpoint_per_seed,code_d1,code_range,1.3051553837496237
test,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,0,validation_checkpoint_per_seed,code_d1,code_dead_or_collapsed,0
selection,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,0,validation_checkpoint_per_seed,optimizer,selected_epoch,51
selection,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,0,validation_checkpoint_per_seed,optimizer,selected_validation_loss,0.74869304306444817
selection,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,0,validation_checkpoint_per_seed,architecture,parameter_count_total,135
selection,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,0,validation_checkpoint_per_seed,architecture,parameter_count_trainable,70
test,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,0,validation_checkpoint_per_seed,observations,generalization_gap_original_units_test_minus_train,0.0081416912903722605
train,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,observations,reconstruction_mse_transformed,0.69820615858255619
train,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,observations,reconstruction_mse_original_units,0.15941047913719278
train,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,feature_0,reconstruction_mse_original_units,0.57716658287598954
train,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,feature_1,reconstruction_mse_original_units,0.17645577642191029
train,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,feature_2,reconstruction_mse_original_units,0.042046968085324744
train,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,feature_3,reconstruction_mse_original_units,0.060785313727735067
train,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,feature_4,reconstruction_mse_original_units,0.03363454427930436
train,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,feature_5,reconstruction_mse_original_units,0.066373689432892707
train,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,code_d1,code_mean,-0.033332075869719667
train,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,code_d1,code_variance,0.2586755923146134
train,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,code_d1,code_range,2.2347818548133915
train,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,code_d1,code_dead_or_collapsed,0
validation,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,observations,reconstruction_mse_transformed,0.79182790606603082
validation,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,observations,reconstruction_mse_original_units,0.19777582877552355
validation,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,feature_0,reconstruction_mse_original_units,0.79271342481971807
validation,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,feature_1,reconstruction_mse_original_units,0.17716647821046355
validation,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,feature_2,reconstruction_mse_original_units,0.046017681151763634
validation,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,feature_3,reconstruction_mse_original_units,0.077382976268332751
validation,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,feature_4,reconstruction_mse_original_units,0.030089167602621692
validation,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,feature_5,reconstruction_mse_original_units,0.063285244600241583
validation,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,code_d1,code_mean,0.049799632805581084
validation,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,code_d1,code_variance,0.28030940581102159
validation,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,code_d1,code_range,2.0820025610486756
validation,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,code_d1,code_dead_or_collapsed,0
test,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,observations,reconstruction_mse_transformed,0.77693823669714424
test,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,observations,reconstruction_mse_original_units,0.17704753250026409
test,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,feature_0,reconstruction_mse_original_units,0.64029107557752829
test,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,feature_1,reconstruction_mse_original_units,0.19660495053201035
test,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,feature_2,reconstruction_mse_original_units,0.048428060678858853
test,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,feature_3,reconstruction_mse_original_units,0.067801982897713747
test,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,feature_4,reconstruction_mse_original_units,0.035771638700620258
test,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,feature_5,reconstruction_mse_original_units,0.073387486614852879
test,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,code_d1,code_mean,-0.017894689174758897
test,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,code_d1,code_variance,0.25765799711852089
test,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,code_d1,code_range,2.1003089333941092
test,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,code_d1,code_dead_or_collapsed,0
selection,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,optimizer,selected_epoch,68
selection,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,optimizer,selected_validation_loss,0.79182790606603082
selection,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,architecture,parameter_count_total,135
selection,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,architecture,parameter_count_trainable,70
test,full_dimensional_gaussian,training_only_feature_standardization,frozen_random_encoder,1,validation_checkpoint_per_seed,observations,generalization_gap_original_units_test_minus_train,0.017637053363071309
