dt,sigma,replicate,split,model,unit,metric,value
0.025,0.02,9,test,cubic,traj_036,oracle_rollout_failure,0
0.025,0.02,9,test,cubic,traj_036,observed_rollout_failure,0
0.025,0.02,9,test,cubic,traj_036,oracle_pre_failure_horizon,7.7
0.025,0.02,9,test,cubic,traj_036,observed_pre_failure_horizon,7.7
0.025,0.02,9,test,cubic,traj_036,rollout_failure,0
0.025,0.02,9,test,cubic,traj_037,one_step_rmse,0.000163697184448
0.025,0.02,9,test,cubic,traj_037,oracle_rollout_rmse,0.00262528155844
0.025,0.02,9,test,cubic,traj_037,observed_rollout_rmse,0.0149335710625
0.025,0.02,9,test,cubic,traj_037,oracle_radial_rmse,0.00158587547682
0.025,0.02,9,test,cubic,traj_037,observed_radial_rmse,0.00307955129503
0.025,0.02,9,test,cubic,traj_037,one_step_failure_rate,0
0.025,0.02,9,test,cubic,traj_037,oracle_rollout_failure,0
0.025,0.02,9,test,cubic,traj_037,observed_rollout_failure,0
0.025,0.02,9,test,cubic,traj_037,oracle_pre_failure_horizon,7.7
0.025,0.02,9,test,cubic,traj_037,observed_pre_failure_horizon,7.7
0.025,0.02,9,test,cubic,traj_037,rollout_failure,0
0.025,0.02,9,test,cubic,traj_038,one_step_rmse,0.000154496605145
0.025,0.02,9,test,cubic,traj_038,oracle_rollout_rmse,0.00381444006662
0.025,0.02,9,test,cubic,traj_038,observed_rollout_rmse,0.00541208709948
0.025,0.02,9,test,cubic,traj_038,oracle_radial_rmse,0.00128967934052
0.025,0.02,9,test,cubic,traj_038,observed_radial_rmse,0.00350742936087
0.025,0.02,9,test,cubic,traj_038,one_step_failure_rate,0
0.025,0.02,9,test,cubic,traj_038,oracle_rollout_failure,0
0.025,0.02,9,test,cubic,traj_038,observed_rollout_failure,0
0.025,0.02,9,test,cubic,traj_038,oracle_pre_failure_horizon,7.7
0.025,0.02,9,test,cubic,traj_038,observed_pre_failure_horizon,7.7
0.025,0.02,9,test,cubic,traj_038,rollout_failure,0
0.025,0.02,9,test,cubic,traj_039,one_step_rmse,0.000158552089683
0.025,0.02,9,test,cubic,traj_039,oracle_rollout_rmse,0.0023213328626
0.025,0.02,9,test,cubic,traj_039,observed_rollout_rmse,0.0075093586466
0.025,0.02,9,test,cubic,traj_039,oracle_radial_rmse,0.00131197295787
0.025,0.02,9,test,cubic,traj_039,observed_radial_rmse,0.00136942481682
0.025,0.02,9,test,cubic,traj_039,one_step_failure_rate,0
0.025,0.02,9,test,cubic,traj_039,oracle_rollout_failure,0
0.025,0.02,9,test,cubic,traj_039,observed_rollout_failure,0
0.025,0.02,9,test,cubic,traj_039,oracle_pre_failure_horizon,7.7
0.025,0.02,9,test,cubic,traj_039,observed_pre_failure_horizon,7.7
0.025,0.02,9,test,cubic,traj_039,rollout_failure,0
0.025,0.02,9,test,affine,traj_000,one_step_rmse,0.00173561579776
0.025,0.02,9,test,affine,traj_000,oracle_rollout_rmse,0.233149589584
0.025,0.02,9,test,affine,traj_000,observed_rollout_rmse,0.240079157476
0.025,0.02,9,test,affine,traj_000,oracle_radial_rmse,0.232996527265
0.025,0.02,9,test,affine,traj_000,observed_radial_rmse,0.239936042488
0.025,0.02,9,test,affine,traj_000,one_step_failure_rate,0
0.025,0.02,9,test,affine,traj_000,oracle_rollout_failure,0
0.025,0.02,9,test,affine,traj_000,observed_rollout_failure,0
0.025,0.02,9,test,affine,traj_000,oracle_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_000,observed_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_000,rollout_failure,0
0.025,0.02,9,test,affine,traj_001,one_step_rmse,0.00178201392548
0.025,0.02,9,test,affine,traj_001,oracle_rollout_rmse,0.229200445748
0.025,0.02,9,test,affine,traj_001,observed_rollout_rmse,0.226090858007
0.025,0.02,9,test,affine,traj_001,oracle_radial_rmse,0.229064685951
0.025,0.02,9,test,affine,traj_001,observed_radial_rmse,0.225930170982
0.025,0.02,9,test,affine,traj_001,one_step_failure_rate,0
0.025,0.02,9,test,affine,traj_001,oracle_rollout_failure,0
0.025,0.02,9,test,affine,traj_001,observed_rollout_failure,0
0.025,0.02,9,test,affine,traj_001,oracle_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_001,observed_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_001,rollout_failure,0
0.025,0.02,9,test,affine,traj_002,one_step_rmse,0.00199855115629
0.025,0.02,9,test,affine,traj_002,oracle_rollout_rmse,0.19156587346
0.025,0.02,9,test,affine,traj_002,observed_rollout_rmse,0.193202996928
0.025,0.02,9,test,affine,traj_002,oracle_radial_rmse,0.191077044438
0.025,0.02,9,test,affine,traj_002,observed_radial_rmse,0.19271281324
0.025,0.02,9,test,affine,traj_002,one_step_failure_rate,0
0.025,0.02,9,test,affine,traj_002,oracle_rollout_failure,0
0.025,0.02,9,test,affine,traj_002,observed_rollout_failure,0
0.025,0.02,9,test,affine,traj_002,oracle_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_002,observed_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_002,rollout_failure,0
0.025,0.02,9,test,affine,traj_003,one_step_rmse,0.00318990896109
0.025,0.02,9,test,affine,traj_003,oracle_rollout_rmse,0.403136690057
0.025,0.02,9,test,affine,traj_003,observed_rollout_rmse,0.398564135595
0.025,0.02,9,test,affine,traj_003,oracle_radial_rmse,0.402986900902
0.025,0.02,9,test,affine,traj_003,observed_radial_rmse,0.397594912049
0.025,0.02,9,test,affine,traj_003,one_step_failure_rate,0
0.025,0.02,9,test,affine,traj_003,oracle_rollout_failure,0
0.025,0.02,9,test,affine,traj_003,observed_rollout_failure,0
0.025,0.02,9,test,affine,traj_003,oracle_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_003,observed_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_003,rollout_failure,0
0.025,0.02,9,test,affine,traj_004,one_step_rmse,0.0016027831548
0.025,0.02,9,test,affine,traj_004,oracle_rollout_rmse,0.215322002723
0.025,0.02,9,test,affine,traj_004,observed_rollout_rmse,0.215695337402
0.025,0.02,9,test,affine,traj_004,oracle_radial_rmse,0.215221454514
0.025,0.02,9,test,affine,traj_004,observed_radial_rmse,0.215544096923
0.025,0.02,9,test,affine,traj_004,one_step_failure_rate,0
0.025,0.02,9,test,affine,traj_004,oracle_rollout_failure,0
0.025,0.02,9,test,affine,traj_004,observed_rollout_failure,0
0.025,0.02,9,test,affine,traj_004,oracle_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_004,observed_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_004,rollout_failure,0
0.025,0.02,9,test,affine,traj_005,one_step_rmse,0.00249323515067
0.025,0.02,9,test,affine,traj_005,oracle_rollout_rmse,0.255176782015
0.025,0.02,9,test,affine,traj_005,observed_rollout_rmse,0.257586868085
0.025,0.02,9,test,affine,traj_005,oracle_radial_rmse,0.255032617434
0.025,0.02,9,test,affine,traj_005,observed_radial_rmse,0.257422861202
0.025,0.02,9,test,affine,traj_005,one_step_failure_rate,0
0.025,0.02,9,test,affine,traj_005,oracle_rollout_failure,0
0.025,0.02,9,test,affine,traj_005,observed_rollout_failure,0
0.025,0.02,9,test,affine,traj_005,oracle_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_005,observed_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_005,rollout_failure,0
0.025,0.02,9,test,affine,traj_006,one_step_rmse,0.00181285020748
0.025,0.02,9,test,affine,traj_006,oracle_rollout_rmse,0.23043905226
0.025,0.02,9,test,affine,traj_006,observed_rollout_rmse,0.238104121245
0.025,0.02,9,test,affine,traj_006,oracle_radial_rmse,0.230177650764
0.025,0.02,9,test,affine,traj_006,observed_radial_rmse,0.237827655613
0.025,0.02,9,test,affine,traj_006,one_step_failure_rate,0
0.025,0.02,9,test,affine,traj_006,oracle_rollout_failure,0
0.025,0.02,9,test,affine,traj_006,observed_rollout_failure,0
0.025,0.02,9,test,affine,traj_006,oracle_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_006,observed_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_006,rollout_failure,0
0.025,0.02,9,test,affine,traj_007,one_step_rmse,0.00206924543241
0.025,0.02,9,test,affine,traj_007,oracle_rollout_rmse,0.208923316936
0.025,0.02,9,test,affine,traj_007,observed_rollout_rmse,0.215716354725
0.025,0.02,9,test,affine,traj_007,oracle_radial_rmse,0.208389303125
0.025,0.02,9,test,affine,traj_007,observed_radial_rmse,0.211868323991
0.025,0.02,9,test,affine,traj_007,one_step_failure_rate,0
0.025,0.02,9,test,affine,traj_007,oracle_rollout_failure,0
0.025,0.02,9,test,affine,traj_007,observed_rollout_failure,0
0.025,0.02,9,test,affine,traj_007,oracle_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_007,observed_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_007,rollout_failure,0
0.025,0.02,9,test,affine,traj_008,one_step_rmse,0.00289420068517
0.025,0.02,9,test,affine,traj_008,oracle_rollout_rmse,0.346337759301
0.025,0.02,9,test,affine,traj_008,observed_rollout_rmse,0.352779794622
0.025,0.02,9,test,affine,traj_008,oracle_radial_rmse,0.346214992608
0.025,0.02,9,test,affine,traj_008,observed_radial_rmse,0.352479646161
0.025,0.02,9,test,affine,traj_008,one_step_failure_rate,0
0.025,0.02,9,test,affine,traj_008,oracle_rollout_failure,0
0.025,0.02,9,test,affine,traj_008,observed_rollout_failure,0
0.025,0.02,9,test,affine,traj_008,oracle_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_008,observed_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_008,rollout_failure,0
0.025,0.02,9,test,affine,traj_009,one_step_rmse,0.00188839646989
0.025,0.02,9,test,affine,traj_009,oracle_rollout_rmse,0.246773337918
0.025,0.02,9,test,affine,traj_009,observed_rollout_rmse,0.248379628755
0.025,0.02,9,test,affine,traj_009,oracle_radial_rmse,0.246664720875
0.025,0.02,9,test,affine,traj_009,observed_radial_rmse,0.248088893183
0.025,0.02,9,test,affine,traj_009,one_step_failure_rate,0
0.025,0.02,9,test,affine,traj_009,oracle_rollout_failure,0
0.025,0.02,9,test,affine,traj_009,observed_rollout_failure,0
0.025,0.02,9,test,affine,traj_009,oracle_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_009,observed_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_009,rollout_failure,0
0.025,0.02,9,test,affine,traj_010,one_step_rmse,0.00168976578818
0.025,0.02,9,test,affine,traj_010,oracle_rollout_rmse,0.226744775683
0.025,0.02,9,test,affine,traj_010,observed_rollout_rmse,0.207405236281
0.025,0.02,9,test,affine,traj_010,oracle_radial_rmse,0.226622477158
0.025,0.02,9,test,affine,traj_010,observed_radial_rmse,0.207192120178
0.025,0.02,9,test,affine,traj_010,one_step_failure_rate,0
0.025,0.02,9,test,affine,traj_010,oracle_rollout_failure,0
0.025,0.02,9,test,affine,traj_010,observed_rollout_failure,0
0.025,0.02,9,test,affine,traj_010,oracle_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_010,observed_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_010,rollout_failure,0
0.025,0.02,9,test,affine,traj_011,one_step_rmse,0.00178077929819
0.025,0.02,9,test,affine,traj_011,oracle_rollout_rmse,0.165649585938
0.025,0.02,9,test,affine,traj_011,observed_rollout_rmse,0.164942012887
0.025,0.02,9,test,affine,traj_011,oracle_radial_rmse,0.165016492439
0.025,0.02,9,test,affine,traj_011,observed_radial_rmse,0.164687011512
0.025,0.02,9,test,affine,traj_011,one_step_failure_rate,0
0.025,0.02,9,test,affine,traj_011,oracle_rollout_failure,0
0.025,0.02,9,test,affine,traj_011,observed_rollout_failure,0
0.025,0.02,9,test,affine,traj_011,oracle_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_011,observed_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_011,rollout_failure,0
0.025,0.02,9,test,affine,traj_012,one_step_rmse,0.00172363986941
0.025,0.02,9,test,affine,traj_012,oracle_rollout_rmse,0.21963215674
0.025,0.02,9,test,affine,traj_012,observed_rollout_rmse,0.219670219999
0.025,0.02,9,test,affine,traj_012,oracle_radial_rmse,0.219279160171
0.025,0.02,9,test,affine,traj_012,observed_radial_rmse,0.219302674162
0.025,0.02,9,test,affine,traj_012,one_step_failure_rate,0
0.025,0.02,9,test,affine,traj_012,oracle_rollout_failure,0
0.025,0.02,9,test,affine,traj_012,observed_rollout_failure,0
0.025,0.02,9,test,affine,traj_012,oracle_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_012,observed_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_012,rollout_failure,0
0.025,0.02,9,test,affine,traj_013,one_step_rmse,0.00162516129345
0.025,0.02,9,test,affine,traj_013,oracle_rollout_rmse,0.125633141636
0.025,0.02,9,test,affine,traj_013,observed_rollout_rmse,0.129474215885
0.025,0.02,9,test,affine,traj_013,oracle_radial_rmse,0.125362983809
0.025,0.02,9,test,affine,traj_013,observed_radial_rmse,0.128664141636
0.025,0.02,9,test,affine,traj_013,one_step_failure_rate,0
0.025,0.02,9,test,affine,traj_013,oracle_rollout_failure,0
0.025,0.02,9,test,affine,traj_013,observed_rollout_failure,0
0.025,0.02,9,test,affine,traj_013,oracle_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_013,observed_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_013,rollout_failure,0
0.025,0.02,9,test,affine,traj_014,one_step_rmse,0.00232394402332
0.025,0.02,9,test,affine,traj_014,oracle_rollout_rmse,0.285646622034
0.025,0.02,9,test,affine,traj_014,observed_rollout_rmse,0.293419343695
0.025,0.02,9,test,affine,traj_014,oracle_radial_rmse,0.285576972025
0.025,0.02,9,test,affine,traj_014,observed_radial_rmse,0.293346650503
0.025,0.02,9,test,affine,traj_014,one_step_failure_rate,0
0.025,0.02,9,test,affine,traj_014,oracle_rollout_failure,0
0.025,0.02,9,test,affine,traj_014,observed_rollout_failure,0
0.025,0.02,9,test,affine,traj_014,oracle_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_014,observed_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_014,rollout_failure,0
0.025,0.02,9,test,affine,traj_015,one_step_rmse,0.00233414724426
0.025,0.02,9,test,affine,traj_015,oracle_rollout_rmse,0.295642685318
0.025,0.02,9,test,affine,traj_015,observed_rollout_rmse,0.282728494389
0.025,0.02,9,test,affine,traj_015,oracle_radial_rmse,0.295493937515
0.025,0.02,9,test,affine,traj_015,observed_radial_rmse,0.282617004569
0.025,0.02,9,test,affine,traj_015,one_step_failure_rate,0
0.025,0.02,9,test,affine,traj_015,oracle_rollout_failure,0
0.025,0.02,9,test,affine,traj_015,observed_rollout_failure,0
0.025,0.02,9,test,affine,traj_015,oracle_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_015,observed_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_015,rollout_failure,0
0.025,0.02,9,test,affine,traj_016,one_step_rmse,0.00187016900663
0.025,0.02,9,test,affine,traj_016,oracle_rollout_rmse,0.24095385688
0.025,0.02,9,test,affine,traj_016,observed_rollout_rmse,0.235134761769
0.025,0.02,9,test,affine,traj_016,oracle_radial_rmse,0.240866815505
0.025,0.02,9,test,affine,traj_016,observed_radial_rmse,0.235041919245
0.025,0.02,9,test,affine,traj_016,one_step_failure_rate,0
0.025,0.02,9,test,affine,traj_016,oracle_rollout_failure,0
0.025,0.02,9,test,affine,traj_016,observed_rollout_failure,0
0.025,0.02,9,test,affine,traj_016,oracle_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_016,observed_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_016,rollout_failure,0
0.025,0.02,9,test,affine,traj_017,one_step_rmse,0.00199303407646
0.025,0.02,9,test,affine,traj_017,oracle_rollout_rmse,0.246676769987
0.025,0.02,9,test,affine,traj_017,observed_rollout_rmse,0.241286940696
0.025,0.02,9,test,affine,traj_017,oracle_radial_rmse,0.246377027548
0.025,0.02,9,test,affine,traj_017,observed_radial_rmse,0.241179203384
0.025,0.02,9,test,affine,traj_017,one_step_failure_rate,0
0.025,0.02,9,test,affine,traj_017,oracle_rollout_failure,0
0.025,0.02,9,test,affine,traj_017,observed_rollout_failure,0
0.025,0.02,9,test,affine,traj_017,oracle_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_017,observed_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_017,rollout_failure,0
0.025,0.02,9,test,affine,traj_018,one_step_rmse,0.00182413443761
0.025,0.02,9,test,affine,traj_018,oracle_rollout_rmse,0.162586028231
0.025,0.02,9,test,affine,traj_018,observed_rollout_rmse,0.167819978433
0.025,0.02,9,test,affine,traj_018,oracle_radial_rmse,0.162355625031
0.025,0.02,9,test,affine,traj_018,observed_radial_rmse,0.167623382904
0.025,0.02,9,test,affine,traj_018,one_step_failure_rate,0
0.025,0.02,9,test,affine,traj_018,oracle_rollout_failure,0
0.025,0.02,9,test,affine,traj_018,observed_rollout_failure,0
0.025,0.02,9,test,affine,traj_018,oracle_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_018,observed_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_018,rollout_failure,0
0.025,0.02,9,test,affine,traj_019,one_step_rmse,0.00312680032785
0.025,0.02,9,test,affine,traj_019,oracle_rollout_rmse,0.36337288858
0.025,0.02,9,test,affine,traj_019,observed_rollout_rmse,0.354325564401
0.025,0.02,9,test,affine,traj_019,oracle_radial_rmse,0.363192895473
0.025,0.02,9,test,affine,traj_019,observed_radial_rmse,0.354121431034
0.025,0.02,9,test,affine,traj_019,one_step_failure_rate,0
0.025,0.02,9,test,affine,traj_019,oracle_rollout_failure,0
0.025,0.02,9,test,affine,traj_019,observed_rollout_failure,0
0.025,0.02,9,test,affine,traj_019,oracle_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_019,observed_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_019,rollout_failure,0
0.025,0.02,9,test,affine,traj_020,one_step_rmse,0.00186983073344
0.025,0.02,9,test,affine,traj_020,oracle_rollout_rmse,0.236176532286
0.025,0.02,9,test,affine,traj_020,observed_rollout_rmse,0.245618615136
0.025,0.02,9,test,affine,traj_020,oracle_radial_rmse,0.235915800603
0.025,0.02,9,test,affine,traj_020,observed_radial_rmse,0.245372473582
0.025,0.02,9,test,affine,traj_020,one_step_failure_rate,0
0.025,0.02,9,test,affine,traj_020,oracle_rollout_failure,0
0.025,0.02,9,test,affine,traj_020,observed_rollout_failure,0
0.025,0.02,9,test,affine,traj_020,oracle_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_020,observed_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_020,rollout_failure,0
0.025,0.02,9,test,affine,traj_021,one_step_rmse,0.00217276389359
0.025,0.02,9,test,affine,traj_021,oracle_rollout_rmse,0.210349508149
0.025,0.02,9,test,affine,traj_021,observed_rollout_rmse,0.222587202654
0.025,0.02,9,test,affine,traj_021,oracle_radial_rmse,0.210149335133
0.025,0.02,9,test,affine,traj_021,observed_radial_rmse,0.222436283084
0.025,0.02,9,test,affine,traj_021,one_step_failure_rate,0
0.025,0.02,9,test,affine,traj_021,oracle_rollout_failure,0
0.025,0.02,9,test,affine,traj_021,observed_rollout_failure,0
0.025,0.02,9,test,affine,traj_021,oracle_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_021,observed_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_021,rollout_failure,0
0.025,0.02,9,test,affine,traj_022,one_step_rmse,0.00259576742574
0.025,0.02,9,test,affine,traj_022,oracle_rollout_rmse,0.308576039448
0.025,0.02,9,test,affine,traj_022,observed_rollout_rmse,0.309758924426
0.025,0.02,9,test,affine,traj_022,oracle_radial_rmse,0.308490747848
0.025,0.02,9,test,affine,traj_022,observed_radial_rmse,0.309681632639
0.025,0.02,9,test,affine,traj_022,one_step_failure_rate,0
0.025,0.02,9,test,affine,traj_022,oracle_rollout_failure,0
0.025,0.02,9,test,affine,traj_022,observed_rollout_failure,0
0.025,0.02,9,test,affine,traj_022,oracle_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_022,observed_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_022,rollout_failure,0
0.025,0.02,9,test,affine,traj_023,one_step_rmse,0.00167588457298
0.025,0.02,9,test,affine,traj_023,oracle_rollout_rmse,0.229260559091
0.025,0.02,9,test,affine,traj_023,observed_rollout_rmse,0.2367731002
0.025,0.02,9,test,affine,traj_023,oracle_radial_rmse,0.229041860694
0.025,0.02,9,test,affine,traj_023,observed_radial_rmse,0.236349188727
0.025,0.02,9,test,affine,traj_023,one_step_failure_rate,0
0.025,0.02,9,test,affine,traj_023,oracle_rollout_failure,0
0.025,0.02,9,test,affine,traj_023,observed_rollout_failure,0
0.025,0.02,9,test,affine,traj_023,oracle_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_023,observed_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_023,rollout_failure,0
0.025,0.02,9,test,affine,traj_024,one_step_rmse,0.00221445230143
0.025,0.02,9,test,affine,traj_024,oracle_rollout_rmse,0.218854100388
0.025,0.02,9,test,affine,traj_024,observed_rollout_rmse,0.219980225749
0.025,0.02,9,test,affine,traj_024,oracle_radial_rmse,0.218554162825
0.025,0.02,9,test,affine,traj_024,observed_radial_rmse,0.219585540844
0.025,0.02,9,test,affine,traj_024,one_step_failure_rate,0
0.025,0.02,9,test,affine,traj_024,oracle_rollout_failure,0
0.025,0.02,9,test,affine,traj_024,observed_rollout_failure,0
0.025,0.02,9,test,affine,traj_024,oracle_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_024,observed_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_024,rollout_failure,0
0.025,0.02,9,test,affine,traj_025,one_step_rmse,0.00218247679563
0.025,0.02,9,test,affine,traj_025,oracle_rollout_rmse,0.2769045575
0.025,0.02,9,test,affine,traj_025,observed_rollout_rmse,0.277489285682
0.025,0.02,9,test,affine,traj_025,oracle_radial_rmse,0.276791170599
0.025,0.02,9,test,affine,traj_025,observed_radial_rmse,0.277262769393
0.025,0.02,9,test,affine,traj_025,one_step_failure_rate,0
0.025,0.02,9,test,affine,traj_025,oracle_rollout_failure,0
0.025,0.02,9,test,affine,traj_025,observed_rollout_failure,0
0.025,0.02,9,test,affine,traj_025,oracle_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_025,observed_pre_failure_horizon,7.7
0.025,0.02,9,test,affine,traj_025,rollout_failure,0
0.025,0.02,9,test,affine,traj_026,one_step_rmse,0.00256886605781
